NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027
180010269175,2018,3106200,Belo Horizonte,31,MG,24.0,F,0.0,1,1,3106200.0,Belo Horizonte,31.0,MG,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106200,Belo Horizonte,31,MG,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,570.2,682.2,637.0,725.1,CDCCDACDAEDADADBADECBBAABDBCCAEEBAABEDEDCEBEC,DCEDCECBDBCCACBEBEEDBDAABEEAAECAABEDAEABBBECB,BBEDC99999EBAADDBACDDBECEABABCABCEDCEDABADCACDCDCB,EBDDEBEBBAADDAEBECEEBBDADAEBECCDBEDCBEDABDCAA,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,160.0,180.0,180.0,140.0,140.0,800.0,E,E,D,F,5,D,A,C,D,C,A,B,A,B,A,B,A,A,B,B,A,D,A,C,B,A,D
180008142918,2018,3523107,Itaquaquecetuba,35,SP,19.0,F,0.0,1,1,3552502.0,Suzano,35.0,SP,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523107,Itaquaquecetuba,35,SP,1.0,1.0,1.0,1.0,448.0,454.0,457.0,460.0,538.6,636.2,587.3,467.0,CCEDEAEBBDECCDBEADCDDAEBEABCEBCAAACDACABBEBBA,CEACADBBDAABBDEDECCDEEBAEEBDEECEECECBCADABACD,CBEDB99999ACADEABEABEAEBBBDADECDCBAADECBBDBEABBAEC,DAACEDBDCBAEDCCEBCAECBABBEABEDDDBBCADDDCEBBAB,0,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,140.0,100.0,120.0,120.0,100.0,580.0,D,C,C,B,3,H,A,B,D,B,A,B,B,B,A,A,A,B,B,B,A,D,B,B,B,A,A
180009124076,2018,4207007,Içara,42,SC,36.0,M,0.0,1,1,4204608.0,Criciúma,42.0,SC,1,12,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4207007,Içara,42,SC,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,499.7,670.5,613.1,634.2,ADCBDACBCEDACDECACBEAEBDAAEDACECAEABCACEEBABA,EAEDEEEBDBDCBCDEEEEDCDAEBCECEECAABEDAEBDEDECB,BBBDE99999BBEAEACBBEDCEBDABADBABBACAEEABEDEAEECBEB,DEDBADBBBAADBCEBCDBBBCBADCCBCEDDCADCEDDBDEEAD,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,100.0,80.0,40.0,460.0,B,B,C,B,1,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,B
180013856644,2018,3303302,Niterói,33,RJ,25.0,M,0.0,1,1,3303401.0,Nova Friburgo,33.0,RJ,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303302,Niterói,33,RJ,1.0,1.0,1.0,1.0,450.0,451.0,455.0,461.0,562.0,641.9,572.0,701.8,CACCECBECDBCEBDCBACDDADDCDDDCADECEDBCEBEEDDEC,ADCEDBDACDCEAEEEBBEEEECAAEEEDAAEBBDBCCCAABCDB,EDCCC99999CDCBDDABAECAEDEDBEADACBBEDBCBCBEDEABCADB,EDEBEECECEACCBDBBDDAEBECCCADDCACCADBBDBADCDCD,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,120.0,140.0,120.0,80.0,580.0,E,E,D,B,1,H,A,B,B,B,A,B,A,B,A,B,A,B,C,B,A,B,A,B,B,A,E
180012960928,2018,3550308,São Paulo,35,SP,27.0,M,0.0,1,1,3550308.0,São Paulo,35.0,SP,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,F,C,D,4,J,A,D,D,C,A,B,B,B,A,B,B,B,C,A,B,E,B,B,B,A,A
180013799816,2018,2111300,São Luís,21,MA,27.0,M,0.0,2,1,2111300.0,São Luís,21.0,MA,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,São Luís,21,MA,1.0,1.0,1.0,1.0,447.0,452.0,456.0,459.0,559.5,530.4,569.1,644.5,ABCEDACBBEAABEEDABDCCCAADECBAAEABACECBAEDBDBD,ACEEBACAAEAEBCDCDEDCBABCDCDBCBEDCBBDBCDEDCBAB,BBCDC99999AEEADBCAADBCDCDABCCCDCAADBCECDBDBABCDECB,BDCDDBEBCBAABDAEBBCAAADADEBAAEAABAAEADAABDADA,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,AEECDECBEBDCACDEDEEDBDDEBCECDECAABEDBEBBEBECC,BBEDCCBBDBBBEADECACEDBEADABEDBABAECCBEABDDBACDCECB,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,140.0,160.0,140.0,160.0,140.0,740.0,E,E,B,C,5,B,A,B,A,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,D,F
180009886549,2018,3105608,Barbacena,31,MG,17.0,F,0.0,3,1,3105608.0,Barbacena,31.0,MG,2,0,2,1.0,0,31015229.0,3105608.0,Barbacena,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105608,Barbacena,31,MG,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,C,F,8,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,B,B,A,A,B,B,A
180008178333,2018,1100205,Porto Velho,11,RO,18.0,F,0.0,1,1,3550308.0,São Paulo,35.0,SP,2,0,4,1.0,0,11003081.0,1100205.0,Porto Velho,11.0,RO,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100205,Porto Velho,11,RO,1.0,1.0,1.0,1.0,450.0,453.0,458.0,461.0,460.4,596.5,611.8,524.7,DABCCCBAEACBCDBCEEDABABEDBABDDDEBACACDADBCAEB,ACBDAABCDAEDBACEADAAEDBDEBACEBEAAEDBADBCDEBEC,BCDEB99999EAAACCBAABCBADDBBCECBDBACBBAADAEADBBABBD,EDBCBCBECEBDAECADDBCEBADABDBAEBCDABDACCEABDBC,0,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,40.0,40.0,120.0,40.0,360.0,F,G,E,E,5,L,D,E,E,B,A,C,C,B,B,B,A,A,E,B,B,E,B,E,B,B,D
180007360470,2018,1302603,Manaus,13,AM,21.0,F,0.0,3,1,1302504.0,Manacapuru,13.0,AM,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302603,Manaus,13,AM,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,B,D,F,F,7,C,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180007389730,2018,3515004,Embu das Artes,35,SP,27.0,F,1.0,0,1,3550308.0,São Paulo,35.0,SP,1,6,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515004,Embu das Artes,35,SP,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,C,3,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180011504078,2018,2926301,Riachão do Jacuípe,29,BA,17.0,M,0.0,1,1,2926301.0,Riachão do Jacuípe,29.0,BA,2,0,2,1.0,0,29142997.0,2926301.0,Riachão do Jacuípe,29.0,BA,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926301,Riachão do Jacuípe,29,BA,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,474.8,524.4,532.7,433.5,BCDBBECAEABCADDCAEBBCDDACBBDAEDEEADCCBAEDABEE,ECECDCABDCABBCEBEDCCABACEDACACEABEBCCEDBBABEA,99999DCDBBAAEBAEBDCAADEDEBADECBDECEABADEBACDCAEDAB,BECBADCBADCCBEACBDABCDDAEDBBDCDECABBDABCEDADC,1,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,120.0,120.0,140.0,620.0,B,D,A,A,4,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A,B,A
180008370573,2018,2304400,Fortaleza,23,CE,16.0,F,0.0,1,2,,,,,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1.0,1.0,1.0,1.0,448.0,453.0,458.0,460.0,404.8,632.5,564.3,569.2,ACBDDAEBECABBACBCDCDDEAEDABCCDCEABDDBCEAAACBC,EBCEBCADDEEDBADBADCDEDBBADEEEBEEBDCCAABCDDBEA,99999DCCBBADDEAEAEDCEDBBEBBAECBDBBCABDADAADBACCCAA,EABABDBEAAAEDDEBDBDEEEADDBDAEBEECBDBDC*EEAABA,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,160.0,120.0,160.0,160.0,160.0,760.0,D,C,C,B,4,C,A,B,C,B,A,B,B,B,A,A,A,A,C,A,A,D,A,A,B,C,A
180008257350,2018,5217609,Planaltina,52,GO,18.0,F,0.0,4,1,5300108.0,Brasília,53.0,DF,2,0,2,1.0,0,52050793.0,5217609.0,Planaltina,52.0,GO,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5217609,Planaltina,52,GO,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,526.1,597.1,575.5,598.8,EEBBAABCCDEBDACABDCDDCBDBECABADAABACDEDBBCDAE,ADACAABBAAECBCEDAEAACDADCDADCBBDEBDDBCDBCDECC,99999DBDEBDCADEBBEACAAEDABACDDADCADAEACBEBBEABBDED,CDEBDEDAACEEBEBDABADBEDACEBDEDEDDEAADEBDDDCBC,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,140.0,120.0,120.0,140.0,80.0,600.0,B,D,B,B,4,B,A,B,C,A,A,B,B,B,A,B,A,B,B,B,A,C,A,A,B,B,A
180008480969,2018,2302206,Beberibe,23,CE,18.0,M,0.0,2,1,2302206.0,Beberibe,23.0,CE,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302206,Beberibe,23,CE,1.0,1.0,1.0,1.0,450.0,454.0,457.0,461.0,434.7,510.3,461.8,484.0,EADDBEBCEBCBBECDBDADBCBCCBACBCABBBDDECCDEAECE,CCEABCDEAAAABBBBCCCCDDDDEEEEAAAADDDDBDCCCCDDD,99999EBDEDBEADBEDCCEECBDBEACEAAAACDDACDCBACEAAAECD,CBEEEBBBEECCEDCBEDAACCCCBEEDEBACEACBAEACAEDAE,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,80.0,120.0,120.0,120.0,80.0,520.0,D,C,B,B,4,C,A,C,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,A,B,A,A
180008420163,2018,2927408,Salvador,29,BA,24.0,F,0.0,3,1,2927408.0,Salvador,29.0,BA,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2927408,Salvador,29,BA,1.0,1.0,1.0,1.0,450.0,451.0,455.0,461.0,534.3,650.2,627.4,624.5,DAACAEBDEDABACBACDBECEEBDDEEDDAABACBCDEEDCAEA,EACDDBAEECAEEEEABCECCAABBBCEDAEAECADCDCAEBADA,99999CAADBCEEBABDBECECDDEBBCADACAACDEECCBADCAACAEA,ECBCCECDAABDCDACBDBBEACBABEDCAABAACDACDEDBAEE,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CACDDBDDECCEDEEEBCEAEECBBEBEDBEDECBEBDCAABCDE,BBDECBBCDBCECBABDBEDACDDBBBEADECACEDBEBABCBEAECADA,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,120.0,120.0,120.0,120.0,80.0,560.0,B,D,B,B,3,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A,A,A
180011812420,2018,3531308,Monte Alto,35,SP,16.0,F,0.0,1,1,3531308.0,Monte Alto,35.0,SP,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531308,Monte Alto,35,SP,1.0,1.0,1.0,1.0,450.0,454.0,457.0,461.0,391.7,563.4,536.5,561.7,CDDBCCBCBBEDDBBCEBADACDDACCAEBDCADEDBBDDEBECA,ADBCAEECDEADBCADAECDBAEDBACDECCBCBDAEDCEBACCE,99999CBACDCCADCEBDBBECBDCDBEACADCCBDACBBADABBBCDAE,DABAEEBBDAADCECBBDDDEDABCDBAEBCEBABBDBDBCBDDC,1,ACEDEAEAEBECAADABBDBCEDEDDCDDABCCACBCACEBDEBB,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,EBBDEECCCDACEADCBCAAEBBCBCADAEDABADDADDABDBEX,1.0,160.0,180.0,140.0,140.0,160.0,780.0,G,F,E,E,4,P,D,E,D,C,B,B,B,B,A,B,B,B,E,B,B,E,B,C,B,C,D
180011491243,2018,3143302,Montes Claros,31,MG,42.0,M,1.0,3,1,3143302.0,Montes Claros,31.0,MG,1,12,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3143302,Montes Claros,31,MG,1.0,1.0,1.0,1.0,447.0,453.0,458.0,459.0,428.1,573.0,493.4,673.0,BBBCCCAAADDDEAEBCCBCBCDDCEDDACAACACDBABECEBDC,DBEBDEBEDEADCBAEBCCAEDBECCDDBBAAACCCDDDEEEBBB,DDECD99999ABCCDEABCBEBEBABEDDECBCBCCBBDAEADBBCECAA,AEABDDCBEDDDAAEECDBCDADAEDECDCEABACEEEDBDEDAD,0,BDDEDBCACEBCCACDCDDAECAADBDBCEEAEAABEBEBBACED,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ACEADCEBBDADAAEBBDDEDABADBEXCCCDBCAEEACBCDDAB,1.0,120.0,120.0,100.0,100.0,40.0,480.0,B,B,A,B,4,C,A,B,C,B,B,B,A,A,A,A,A,A,B,B,A,C,A,B,B,A,A
180010531834,2018,3550308,São Paulo,35,SP,19.0,M,0.0,2,1,3550308.0,São Paulo,35.0,SP,2,0,2,1.0,0,35907194.0,3550308.0,São Paulo,35.0,SP,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550308,São Paulo,35,SP,1.0,1.0,1.0,1.0,449.0,454.0,457.0,462.0,508.2,490.8,591.6,442.5,AEBEBBBCEAECACCEACCCDDCAEEEBCABACBEEBCDAACBDA,AAAAAEEAAAECDBEBDACADDAAEEABECEECBCEBCBAECADE,99999EBEEEACBBECBBCBEAECABCADABDBDBADDBBACADAAADED,BCDBEBBDCADBADBAACCDDCAEAEACABABDEABAADACCCEA,1,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,CDECAABBDDECBEEDBEBBEBEDEEEBCEAEECECCDBDDCACD,CBEDBBBDCBECADBBBECBEAECABDADACDBABCECBBEDADABECED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,60.0,100.0,120.0,0.0,400.0,E,B,C,C,3,H,A,B,C,B,A,B,B,B,B,B,A,B,B,A,A,D,B,B,B,B,A
180012064776,2018,2611101,Petrolina,26,PE,20.0,M,1.0,3,1,2611101.0,Petrolina,26.0,PE,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611101,Petrolina,26,PE,1.0,1.0,1.0,1.0,449.0,453.0,458.0,462.0,472.3,531.0,505.9,447.0,DEEADBBBECBDBDBEDCAEDCCDCEDDDBBBCDDECEBCECCDE,DBCDDEEBDACBBBCAEACAEDBDAAAAAEEAAECABBEDAECAB,ABCBB99999ABDAEEEDAAADEDDDCCDEEDDABECEEEACEAEDCBAD,BECCDCDCAADCACBBDCBBBBEBABBCBBBBBACCBBDBCBCBB,0,EBBEBACEDDEDDCBCCACBDDDAECAADBCEABEAEABDBCACE,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADCACEDDABEBBCBCADDACCCDEBBDAEEDBEXBCAEDABADA,1.0,120.0,40.0,40.0,120.0,40.0,360.0,H,B,A,A,1,B,A,B,C,A,B,B,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A
180007985980,2018,5300108,Brasília,53,DF,18.0,M,0.0,2,1,5300108.0,Brasília,53.0,DF,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5300108,Brasília,53,DF,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,C,C,B,B,5,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,A,A,B,B,A,A
180010476349,2018,3522307,Itapetininga,35,SP,20.0,F,0.0,1,1,3522307.0,Itapetininga,35.0,SP,1,3,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3522307,Itapetininga,35,SP,1.0,1.0,1.0,1.0,448.0,453.0,458.0,460.0,558.0,662.1,582.7,678.2,BCACEEEBEBDABCEEEDBEACABEABDADCAACDBDCEEDACCE,ECCADBCDDEEDBDACAECDCCAEEECBEBEECDECAABBDEBCE,99999DDCDCACDBEABEAAABABBBACDEBDCBCCBDEBAEBEADABDB,DDBCDEABDCADDEAEBBAEEDECCEAACBDDBCABDBBBAAABA,1,BCACEEBBBDACEDECAADDDABDBCCACDCBCEDEDABEBEAEA,ECCBBEBEDBEDBDDAEECDECBECACDEDEECDECAABBDEBCE,BCDEBDBCBBACDCBEAECBABADBBECECBDBBEABDADACEDECABED,ADAEDABBCAADBEXEBBDEEADCCCCDACEDDABCBCAAEBBDD,1.0,160.0,120.0,120.0,120.0,80.0,600.0,C,B,C,C,3,C,A,B,C,B,A,B,B,B,A,B,A,A,C,A,A,C,B,B,B,A,A
180010987972,2018,4205407,Florianópolis,42,SC,27.0,M,0.0,1,1,3550308.0,São Paulo,35.0,SP,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205407,Florianópolis,42,SC,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,C,D,4,K,A,B,D,B,D,B,B,B,A,B,A,A,C,B,A,E,A,B,B,A,C
